Country/Region,"WHO Region",Date,NewCases
Guatemala,Americas,2020-02-24,0
Guatemala,Americas,2020-02-25,0
Guatemala,Americas,2020-02-25,0
Guinea,Africa,2020-01-22,0
Guinea,Africa,2020-01-23,0
Guinea,Africa,2020-01-23,0
Guinea,Africa,2020-01-24,0
Guinea,Africa,2020-01-24,0
Guinea,Africa,2020-01-25,0
Guinea,Africa,2020-01-25,0
Guinea,Africa,2020-01-26,0
Guinea,Africa,2020-01-26,0
Guinea,Africa,2020-01-27,0
Guinea,Africa,2020-01-27,0
Guinea,Africa,2020-01-28,0
Guinea,Africa,2020-01-28,0
Guinea,Africa,2020-01-29,0
Guinea,Africa,2020-01-29,0
Guinea,Africa,2020-01-30,0
Guinea,Africa,2020-01-30,0
Guinea,Africa,2020-01-31,0
Guinea,Africa,2020-01-31,0
Guinea,Africa,2020-02-01,0
Guinea,Africa,2020-02-01,0
Guinea,Africa,2020-02-02,0
Guinea,Africa,2020-02-02,0
Guinea,Africa,2020-02-03,0
Guinea,Africa,2020-02-03,0
Guinea,Africa,2020-02-04,0
Guinea,Africa,2020-02-04,0
Guinea,Africa,2020-02-05,0
Guinea,Africa,2020-02-05,0
Guinea,Africa,2020-02-06,0
Guinea,Africa,2020-02-06,0
Guinea,Africa,2020-02-07,0
Guinea,Africa,2020-02-07,0
Guinea,Africa,2020-02-08,0
Guinea,Africa,2020-02-08,0
Guinea,Africa,2020-02-09,0
Guinea,Africa,2020-02-09,0
Guinea,Africa,2020-02-10,0
Guinea,Africa,2020-02-10,0
Guinea,Africa,2020-02-11,0
Guinea,Africa,2020-02-11,0
Guinea,Africa,2020-02-12,0
Guinea,Africa,2020-02-12,0
Guinea,Africa,2020-02-13,0
Guinea,Africa,2020-02-13,0
Guinea,Africa,2020-02-14,0
Guinea,Africa,2020-02-14,0
Guinea,Africa,2020-02-15,0
Guinea,Africa,2020-02-15,0
Guinea,Africa,2020-02-16,0
Guinea,Africa,2020-02-16,0
Guinea,Africa,2020-02-17,0
Guinea,Africa,2020-02-17,0
Guinea,Africa,2020-02-18,0
Guinea,Africa,2020-02-18,0
Guinea,Africa,2020-02-19,0
Guinea,Africa,2020-02-19,0
Guinea,Africa,2020-02-20,0
Guinea,Africa,2020-02-20,0
Guinea,Africa,2020-02-21,0
Guinea,Africa,2020-02-21,0
Guinea,Africa,2020-02-22,0
Guinea,Africa,2020-02-22,0
Guinea,Africa,2020-02-23,0
Guinea,Africa,2020-02-23,0
Guinea,Africa,2020-02-24,0
Guinea,Africa,2020-02-24,0
Guinea,Africa,2020-02-25,0
Guinea,Africa,2020-02-25,0
Guinea-Bissau,Africa,2020-01-22,0
Guinea-Bissau,Africa,2020-01-23,0
Guinea-Bissau,Africa,2020-01-23,0
Guinea-Bissau,Africa,2020-01-24,0
Guinea-Bissau,Africa,2020-01-24,0
Guinea-Bissau,Africa,2020-01-25,0
Guinea-Bissau,Africa,2020-01-25,0
Guinea-Bissau,Africa,2020-01-26,0
Guinea-Bissau,Africa,2020-01-26,0
Guinea-Bissau,Africa,2020-01-27,0
Guinea-Bissau,Africa,2020-01-27,0
Guinea-Bissau,Africa,2020-01-28,0
Guinea-Bissau,Africa,2020-01-28,0
Guinea-Bissau,Africa,2020-01-29,0
Guinea-Bissau,Africa,2020-01-29,0
Guinea-Bissau,Africa,2020-01-30,0
Guinea-Bissau,Africa,2020-01-30,0
Guinea-Bissau,Africa,2020-01-31,0
Guinea-Bissau,Africa,2020-01-31,0
Guinea-Bissau,Africa,2020-02-01,0
Guinea-Bissau,Africa,2020-02-01,0
Guinea-Bissau,Africa,2020-02-02,0
Guinea-Bissau,Africa,2020-02-02,0
Guinea-Bissau,Africa,2020-02-03,0
Guinea-Bissau,Africa,2020-02-03,0
Guinea-Bissau,Africa,2020-02-04,0
Guinea-Bissau,Africa,2020-02-04,0
Guinea-Bissau,Africa,2020-02-05,0
Guinea-Bissau,Africa,2020-02-05,0
Guinea-Bissau,Africa,2020-02-06,0
Guinea-Bissau,Africa,2020-02-06,0
Guinea-Bissau,Africa,2020-02-07,0
Guinea-Bissau,Africa,2020-02-07,0
Guinea-Bissau,Africa,2020-02-08,0
Guinea-Bissau,Africa,2020-02-08,0
Guinea-Bissau,Africa,2020-02-09,0
Guinea-Bissau,Africa,2020-02-09,0
Guinea-Bissau,Africa,2020-02-10,0
Guinea-Bissau,Africa,2020-02-10,0
Guinea-Bissau,Africa,2020-02-11,0
Guinea-Bissau,Africa,2020-02-11,0
Guinea-Bissau,Africa,2020-02-12,0
Guinea-Bissau,Africa,2020-02-12,0
Guinea-Bissau,Africa,2020-02-13,0
Guinea-Bissau,Africa,2020-02-13,0
Guinea-Bissau,Africa,2020-02-14,0
Guinea-Bissau,Africa,2020-02-14,0
Guinea-Bissau,Africa,2020-02-15,0
Guinea-Bissau,Africa,2020-02-15,0
Guinea-Bissau,Africa,2020-02-16,0
Guinea-Bissau,Africa,2020-02-16,0
Guinea-Bissau,Africa,2020-02-17,0
Guinea-Bissau,Africa,2020-02-17,0
Guinea-Bissau,Africa,2020-02-18,0
Guinea-Bissau,Africa,2020-02-18,0
Guinea-Bissau,Africa,2020-02-19,0
Guinea-Bissau,Africa,2020-02-19,0
Guinea-Bissau,Africa,2020-02-20,0
Guinea-Bissau,Africa,2020-02-20,0
Guinea-Bissau,Africa,2020-02-21,0
Guinea-Bissau,Africa,2020-02-21,0
Guinea-Bissau,Africa,2020-02-22,0
Guinea-Bissau,Africa,2020-02-22,0
Guinea-Bissau,Africa,2020-02-23,0
Guinea-Bissau,Africa,2020-02-23,0
Guinea-Bissau,Africa,2020-02-24,0
Guinea-Bissau,Africa,2020-02-24,0
Guyana,Americas,2020-01-22,0
Guyana,Americas,2020-01-23,0
Guyana,Americas,2020-01-23,0
Guyana,Americas,2020-01-24,0
Guyana,Americas,2020-01-24,0
Guyana,Americas,2020-01-25,0
Guyana,Americas,2020-01-25,0
Guyana,Americas,2020-01-26,0
Guyana,Americas,2020-01-26,0
Guyana,Americas,2020-01-27,0
Guyana,Americas,2020-01-27,0
Guyana,Americas,2020-01-28,0
Guyana,Americas,2020-01-28,0
Guyana,Americas,2020-01-29,0
Guyana,Americas,2020-01-29,0
Guyana,Americas,2020-01-30,0
Guyana,Americas,2020-01-30,0
Guyana,Americas,2020-01-31,0
Guyana,Americas,2020-01-31,0
Guyana,Americas,2020-02-01,0
Guyana,Americas,2020-02-01,0
Guyana,Americas,2020-02-02,0
Guyana,Americas,2020-02-02,0
Guyana,Americas,2020-02-03,0
Guyana,Americas,2020-02-03,0
Guyana,Americas,2020-02-04,0
Guyana,Americas,2020-02-04,0
Guyana,Americas,2020-02-05,0
Guyana,Americas,2020-02-05,0
Guyana,Americas,2020-02-06,0
Guyana,Americas,2020-02-06,0
Guyana,Americas,2020-02-07,0
Guyana,Americas,2020-02-07,0
Guyana,Americas,2020-02-08,0
Guyana,Americas,2020-02-08,0
Guyana,Americas,2020-02-09,0
Guyana,Americas,2020-02-09,0
Guyana,Americas,2020-02-10,0
Guyana,Americas,2020-02-10,0
Guyana,Americas,2020-02-11,0
Guyana,Americas,2020-02-11,0
Guyana,Americas,2020-02-12,0
Guyana,Americas,2020-02-12,0
Guyana,Americas,2020-02-13,0
Guyana,Americas,2020-02-13,0
Guyana,Americas,2020-02-14,0
Guyana,Americas,2020-02-14,0
Guyana,Americas,2020-02-15,0
Guyana,Americas,2020-02-15,0
Guyana,Americas,2020-02-16,0
Guyana,Americas,2020-02-16,0
Guyana,Americas,2020-02-17,0
Guyana,Americas,2020-02-17,0
Guyana,Americas,2020-02-18,0
Guyana,Americas,2020-02-18,0
Guyana,Americas,2020-02-19,0
Guyana,Americas,2020-02-19,0
Guyana,Americas,2020-02-20,0
Guyana,Americas,2020-02-20,0
Guyana,Americas,2020-02-21,0
Guyana,Americas,2020-02-21,0
Guyana,Americas,2020-02-22,0
Guyana,Americas,2020-02-22,0
Guyana,Americas,2020-02-23,0
Guyana,Americas,2020-02-23,0
Guyana,Americas,2020-02-24,0
Guyana,Americas,2020-02-24,0
Guyana,Americas,2020-02-25,0
Guyana,Americas,2020-02-25,0
Haiti,Americas,2020-01-22,0
Haiti,Americas,2020-01-23,0
Haiti,Americas,2020-01-23,0
Haiti,Americas,2020-01-24,0
Haiti,Americas,2020-01-24,0
Haiti,Americas,2020-01-25,0
Haiti,Americas,2020-01-25,0
Haiti,Americas,2020-01-26,0
Haiti,Americas,2020-01-26,0
Haiti,Americas,2020-01-27,0
Haiti,Americas,2020-01-27,0
Haiti,Americas,2020-01-28,0
Haiti,Americas,2020-01-28,0
Haiti,Americas,2020-01-29,0
Haiti,Americas,2020-01-29,0
Haiti,Americas,2020-01-30,0
Haiti,Americas,2020-01-30,0
Haiti,Americas,2020-01-31,0
Haiti,Americas,2020-01-31,0
Haiti,Americas,2020-02-01,0
Haiti,Americas,2020-02-01,0
Haiti,Americas,2020-02-02,0
Haiti,Americas,2020-02-02,0
Haiti,Americas,2020-02-03,0
Haiti,Americas,2020-02-03,0
Haiti,Americas,2020-02-04,0
Haiti,Americas,2020-02-04,0
Haiti,Americas,2020-02-05,0
Haiti,Americas,2020-02-05,0
Haiti,Americas,2020-02-06,0
Haiti,Americas,2020-02-06,0
Haiti,Americas,2020-02-07,0
Haiti,Americas,2020-02-07,0
Haiti,Americas,2020-02-08,0
Haiti,Americas,2020-02-08,0
Haiti,Americas,2020-02-09,0
Haiti,Americas,2020-02-09,0
Haiti,Americas,2020-02-10,0
Haiti,Americas,2020-02-10,0
Haiti,Americas,2020-02-11,0
Haiti,Americas,2020-02-11,0
Haiti,Americas,2020-02-12,0
Haiti,Americas,2020-02-12,0
Haiti,Americas,2020-02-13,0
Haiti,Americas,2020-02-13,0
Haiti,Americas,2020-02-14,0
Haiti,Americas,2020-02-14,0
Haiti,Americas,2020-02-15,0
Haiti,Americas,2020-02-15,0
Haiti,Americas,2020-02-16,0
Haiti,Americas,2020-02-16,0
Haiti,Americas,2020-02-17,0
Haiti,Americas,2020-02-17,0
Haiti,Americas,2020-02-18,0
Haiti,Americas,2020-02-18,0
Haiti,Americas,2020-02-19,0
Haiti,Americas,2020-02-19,0
Haiti,Americas,2020-02-20,0
Haiti,Americas,2020-02-20,0
Haiti,Americas,2020-02-21,0
Haiti,Americas,2020-02-21,0
Haiti,Americas,2020-02-22,0
Haiti,Americas,2020-02-22,0
Haiti,Americas,2020-02-23,0
Haiti,Americas,2020-02-23,0
Haiti,Americas,2020-02-24,0
Haiti,Americas,2020-02-24,0
Haiti,Americas,2020-02-25,0
Haiti,Americas,2020-02-25,0
"Holy See",Europe,2020-01-22,0
"Holy See",Europe,2020-01-23,0
"Holy See",Europe,2020-01-23,0
"Holy See",Europe,2020-01-24,0
"Holy See",Europe,2020-01-24,0
"Holy See",Europe,2020-01-25,0
"Holy See",Europe,2020-01-25,0
"Holy See",Europe,2020-01-26,0
"Holy See",Europe,2020-01-26,0
"Holy See",Europe,2020-01-27,0
"Holy See",Europe,2020-01-27,0
"Holy See",Europe,2020-01-28,0
"Holy See",Europe,2020-01-28,0
"Holy See",Europe,2020-01-29,0
"Holy See",Europe,2020-01-29,0
"Holy See",Europe,2020-01-30,0
"Holy See",Europe,2020-01-30,0
"Holy See",Europe,2020-01-31,0
"Holy See",Europe,2020-01-31,0
"Holy See",Europe,2020-02-01,0
"Holy See",Europe,2020-02-01,0
"Holy See",Europe,2020-02-02,0
"Holy See",Europe,2020-02-02,0
"Holy See",Europe,2020-02-03,0
"Holy See",Europe,2020-02-03,0
"Holy See",Europe,2020-02-04,0
"Holy See",Europe,2020-02-04,0
"Holy See",Europe,2020-02-05,0
"Holy See",Europe,2020-02-05,0
"Holy See",Europe,2020-02-06,0
"Holy See",Europe,2020-02-06,0
"Holy See",Europe,2020-02-07,0
"Holy See",Europe,2020-02-07,0
"Holy See",Europe,2020-02-08,0
"Holy See",Europe,2020-02-08,0
"Holy See",Europe,2020-02-09,0
"Holy See",Europe,2020-02-09,0
"Holy See",Europe,2020-02-10,0
"Holy See",Europe,2020-02-10,0
"Holy See",Europe,2020-02-11,0
"Holy See",Europe,2020-02-11,0
"Holy See",Europe,2020-02-12,0
"Holy See",Europe,2020-02-12,0
"Holy See",Europe,2020-02-13,0
"Holy See",Europe,2020-02-13,0
"Holy See",Europe,2020-02-14,0
"Holy See",Europe,2020-02-14,0
"Holy See",Europe,2020-02-15,0
"Holy See",Europe,2020-02-15,0
"Holy See",Europe,2020-02-16,0
"Holy See",Europe,2020-02-16,0
"Holy See",Europe,2020-02-17,0
"Holy See",Europe,2020-02-17,0
"Holy See",Europe,2020-02-18,0
"Holy See",Europe,2020-02-18,0
"Holy See",Europe,2020-02-19,0
"Holy See",Europe,2020-02-19,0
"Holy See",Europe,2020-02-20,0
"Holy See",Europe,2020-02-20,0
"Holy See",Europe,2020-02-21,0
"Holy See",Europe,2020-02-21,0
"Holy See",Europe,2020-02-22,0
"Holy See",Europe,2020-02-22,0
"Holy See",Europe,2020-02-23,0
"Holy See",Europe,2020-02-23,0
"Holy See",Europe,2020-02-24,0
"Holy See",Europe,2020-02-24,0
"Holy See",Europe,2020-02-25,0
"Holy See",Europe,2020-02-25,0
Honduras,Americas,2020-01-22,0
Honduras,Americas,2020-01-23,0
Honduras,Americas,2020-01-23,0
Honduras,Americas,2020-01-24,0
Honduras,Americas,2020-01-24,0
Honduras,Americas,2020-01-25,0
Honduras,Americas,2020-01-25,0
Honduras,Americas,2020-01-26,0
Honduras,Americas,2020-01-26,0
Honduras,Americas,2020-01-27,0
Honduras,Americas,2020-01-27,0
Honduras,Americas,2020-01-28,0
Honduras,Americas,2020-01-28,0
Honduras,Americas,2020-01-29,0
Honduras,Americas,2020-01-29,0
Honduras,Americas,2020-01-30,0
Honduras,Americas,2020-01-30,0
Honduras,Americas,2020-01-31,0
Honduras,Americas,2020-01-31,0
Honduras,Americas,2020-02-01,0
Honduras,Americas,2020-02-01,0
Honduras,Americas,2020-02-02,0
Honduras,Americas,2020-02-02,0
Honduras,Americas,2020-02-03,0
Honduras,Americas,2020-02-03,0
Honduras,Americas,2020-02-04,0
Honduras,Americas,2020-02-04,0
Honduras,Americas,2020-02-05,0
Honduras,Americas,2020-02-05,0
Honduras,Americas,2020-02-06,0
Honduras,Americas,2020-02-06,0
Honduras,Americas,2020-02-07,0
Honduras,Americas,2020-02-07,0
Honduras,Americas,2020-02-08,0
Honduras,Americas,2020-02-08,0
Honduras,Americas,2020-02-09,0
Honduras,Americas,2020-02-09,0
Honduras,Americas,2020-02-10,0
Honduras,Americas,2020-02-10,0
Honduras,Americas,2020-02-11,0
Honduras,Americas,2020-02-11,0
Honduras,Americas,2020-02-12,0
Honduras,Americas,2020-02-12,0
Honduras,Americas,2020-02-13,0
Honduras,Americas,2020-02-13,0
Honduras,Americas,2020-02-14,0
Honduras,Americas,2020-02-14,0
Honduras,Americas,2020-02-15,0
Honduras,Americas,2020-02-15,0
Honduras,Americas,2020-02-16,0
Honduras,Americas,2020-02-16,0
Honduras,Americas,2020-02-17,0
Honduras,Americas,2020-02-17,0
Honduras,Americas,2020-02-18,0
Honduras,Americas,2020-02-18,0
Honduras,Americas,2020-02-19,0
Honduras,Americas,2020-02-19,0
Honduras,Americas,2020-02-20,0
Honduras,Americas,2020-02-20,0
Honduras,Americas,2020-02-21,0
Honduras,Americas,2020-02-21,0
Honduras,Americas,2020-02-22,0
Honduras,Americas,2020-02-22,0
Honduras,Americas,2020-02-23,0
Honduras,Americas,2020-02-23,0
Honduras,Americas,2020-02-24,0
Honduras,Americas,2020-02-24,0
Honduras,Americas,2020-02-25,0
Honduras,Americas,2020-02-25,0
Hungary,Europe,2020-01-22,0
Hungary,Europe,2020-01-23,0
Hungary,Europe,2020-01-23,0
Hungary,Europe,2020-01-24,0
Hungary,Europe,2020-01-24,0
Hungary,Europe,2020-01-25,0
Hungary,Europe,2020-01-25,0
Hungary,Europe,2020-01-26,0
Hungary,Europe,2020-01-26,0
Hungary,Europe,2020-01-27,0
Hungary,Europe,2020-01-27,0
Hungary,Europe,2020-01-28,0
Hungary,Europe,2020-01-28,0
Hungary,Europe,2020-01-29,0
Hungary,Europe,2020-01-29,0
Hungary,Europe,2020-01-30,0
Hungary,Europe,2020-01-30,0
Hungary,Europe,2020-01-31,0
Hungary,Europe,2020-01-31,0
Hungary,Europe,2020-02-01,0
Hungary,Europe,2020-02-01,0
Hungary,Europe,2020-02-02,0
Hungary,Europe,2020-02-02,0
Hungary,Europe,2020-02-03,0
Hungary,Europe,2020-02-03,0
Hungary,Europe,2020-02-04,0
Hungary,Europe,2020-02-04,0
Hungary,Europe,2020-02-05,0
Hungary,Europe,2020-02-05,0
Hungary,Europe,2020-02-06,0
Hungary,Europe,2020-02-06,0
Hungary,Europe,2020-02-07,0
Hungary,Europe,2020-02-07,0
Hungary,Europe,2020-02-08,0
Hungary,Europe,2020-02-08,0
Hungary,Europe,2020-02-09,0
Hungary,Europe,2020-02-09,0
Hungary,Europe,2020-02-10,0
Hungary,Europe,2020-02-10,0
Hungary,Europe,2020-02-11,0
Hungary,Europe,2020-02-11,0
Hungary,Europe,2020-02-12,0
Hungary,Europe,2020-02-12,0
Hungary,Europe,2020-02-13,0
Hungary,Europe,2020-02-13,0
Hungary,Europe,2020-02-14,0
Hungary,Europe,2020-02-14,0
Hungary,Europe,2020-02-15,0
Hungary,Europe,2020-02-15,0
Hungary,Europe,2020-02-16,0
Hungary,Europe,2020-02-16,0
Hungary,Europe,2020-02-17,0
Hungary,Europe,2020-02-17,0
Hungary,Europe,2020-02-18,0
Hungary,Europe,2020-02-18,0
Hungary,Europe,2020-02-19,0
Hungary,Europe,2020-02-19,0
Hungary,Europe,2020-02-20,0
Hungary,Europe,2020-02-20,0
Hungary,Europe,2020-02-21,0
Hungary,Europe,2020-02-21,0
Hungary,Europe,2020-02-22,0
Hungary,Europe,2020-02-22,0
Hungary,Europe,2020-02-23,0
Hungary,Europe,2020-02-23,0
Hungary,Europe,2020-02-24,0
Hungary,Europe,2020-02-24,0
Hungary,Europe,2020-02-25,0
Hungary,Europe,2020-02-25,0
Iceland,Europe,2020-01-22,0
Iceland,Europe,2020-01-23,0
Iceland,Europe,2020-01-23,0
Iceland,Europe,2020-01-24,0
Iceland,Europe,2020-01-24,0
Iceland,Europe,2020-01-25,0
Iceland,Europe,2020-01-25,0
Iceland,Europe,2020-01-26,0
Iceland,Europe,2020-01-26,0
Iceland,Europe,2020-01-27,0
Iceland,Europe,2020-01-27,0
Iceland,Europe,2020-01-28,0
Iceland,Europe,2020-01-28,0
Iceland,Europe,2020-01-29,0
Iceland,Europe,2020-01-29,0
Iceland,Europe,2020-01-30,0
Iceland,Europe,2020-01-30,0
Iceland,Europe,2020-01-31,0
Iceland,Europe,2020-01-31,0
Iceland,Europe,2020-02-01,0
Iceland,Europe,2020-02-01,0
Iceland,Europe,2020-02-02,0
Iceland,Europe,2020-02-02,0
Iceland,Europe,2020-02-03,0
Iceland,Europe,2020-02-03,0
Iceland,Europe,2020-02-04,0
Iceland,Europe,2020-02-04,0
Iceland,Europe,2020-02-05,0
Iceland,Europe,2020-02-05,0
Iceland,Europe,2020-02-06,0
Iceland,Europe,2020-02-06,0
Iceland,Europe,2020-02-07,0
Iceland,Europe,2020-02-07,0
Iceland,Europe,2020-02-08,0
Iceland,Europe,2020-02-08,0
Iceland,Europe,2020-02-09,0
Iceland,Europe,2020-02-09,0
Iceland,Europe,2020-02-10,0
Iceland,Europe,2020-02-10,0
Iceland,Europe,2020-02-11,0
Iceland,Europe,2020-02-11,0
Iceland,Europe,2020-02-12,0
Iceland,Europe,2020-02-12,0
Iceland,Europe,2020-02-13,0
Iceland,Europe,2020-02-13,0
Iceland,Europe,2020-02-14,0
Iceland,Europe,2020-02-14,0
Iceland,Europe,2020-02-15,0
Iceland,Europe,2020-02-15,0
Iceland,Europe,2020-02-16,0
Iceland,Europe,2020-02-16,0
Iceland,Europe,2020-02-17,0
Iceland,Europe,2020-02-17,0
Iceland,Europe,2020-02-18,0
Iceland,Europe,2020-02-18,0
Iceland,Europe,2020-02-19,0
Iceland,Europe,2020-02-19,0
Iceland,Europe,2020-02-20,0
Iceland,Europe,2020-02-20,0
Iceland,Europe,2020-02-21,0
Iceland,Europe,2020-02-21,0
Iceland,Europe,2020-02-22,0
Iceland,Europe,2020-02-22,0
Iceland,Europe,2020-02-23,0
Iceland,Europe,2020-02-23,0
Iceland,Europe,2020-02-24,0
Iceland,Europe,2020-02-24,0
Iceland,Europe,2020-02-25,0
Iceland,Europe,2020-02-25,0
India,"South-East Asia",2020-01-22,0
India,"South-East Asia",2020-01-23,0
India,"South-East Asia",2020-01-23,0
India,"South-East Asia",2020-01-24,0
India,"South-East Asia",2020-01-24,0
India,"South-East Asia",2020-01-25,0
India,"South-East Asia",2020-01-25,0
India,"South-East Asia",2020-01-26,0
India,"South-East Asia",2020-01-26,0
India,"South-East Asia",2020-01-27,0
India,"South-East Asia",2020-01-27,0
India,"South-East Asia",2020-01-28,0
India,"South-East Asia",2020-01-28,0
India,"South-East Asia",2020-01-29,0
India,"South-East Asia",2020-01-29,0
India,"South-East Asia",2020-01-30,1
India,"South-East Asia",2020-01-30,0
India,"South-East Asia",2020-01-31,0
India,"South-East Asia",2020-01-31,0
India,"South-East Asia",2020-02-01,0
India,"South-East Asia",2020-02-01,0
India,"South-East Asia",2020-02-02,1
India,"South-East Asia",2020-02-02,0
India,"South-East Asia",2020-02-03,1
India,"South-East Asia",2020-02-03,0
India,"South-East Asia",2020-02-04,0
India,"South-East Asia",2020-02-04,0
India,"South-East Asia",2020-02-05,0
India,"South-East Asia",2020-02-05,0
India,"South-East Asia",2020-02-06,0
India,"South-East Asia",2020-02-06,0
India,"South-East Asia",2020-02-07,0
India,"South-East Asia",2020-02-07,0
India,"South-East Asia",2020-02-08,0
India,"South-East Asia",2020-02-08,0
India,"South-East Asia",2020-02-09,0
India,"South-East Asia",2020-02-09,0
India,"South-East Asia",2020-02-10,0
India,"South-East Asia",2020-02-10,0
India,"South-East Asia",2020-02-11,0
India,"South-East Asia",2020-02-11,0
India,"South-East Asia",2020-02-12,0
India,"South-East Asia",2020-02-12,0
India,"South-East Asia",2020-02-13,0
India,"South-East Asia",2020-02-13,0
India,"South-East Asia",2020-02-14,0
India,"South-East Asia",2020-02-14,0
India,"South-East Asia",2020-02-15,0
India,"South-East Asia",2020-02-15,0
India,"South-East Asia",2020-02-16,0
India,"South-East Asia",2020-02-16,0
India,"South-East Asia",2020-02-17,0
India,"South-East Asia",2020-02-17,0
India,"South-East Asia",2020-02-18,0
India,"South-East Asia",2020-02-18,0
India,"South-East Asia",2020-02-19,0
India,"South-East Asia",2020-02-19,0
India,"South-East Asia",2020-02-20,0
India,"South-East Asia",2020-02-20,0
India,"South-East Asia",2020-02-21,0
India,"South-East Asia",2020-02-21,0
India,"South-East Asia",2020-02-22,0
India,"South-East Asia",2020-02-22,0
India,"South-East Asia",2020-02-23,0
India,"South-East Asia",2020-02-23,0
India,"South-East Asia",2020-02-24,0
India,"South-East Asia",2020-02-24,0
India,"South-East Asia",2020-02-25,0
India,"South-East Asia",2020-02-25,0
Indonesia,"South-East Asia",2020-01-22,0
Indonesia,"South-East Asia",2020-01-23,0
Indonesia,"South-East Asia",2020-01-23,0
Indonesia,"South-East Asia",2020-01-24,0
Indonesia,"South-East Asia",2020-01-24,0
Indonesia,"South-East Asia",2020-01-25,0
Indonesia,"South-East Asia",2020-01-25,0
Indonesia,"South-East Asia",2020-01-26,0
Indonesia,"South-East Asia",2020-01-26,0
Indonesia,"South-East Asia",2020-01-27,0
Indonesia,"South-East Asia",2020-01-27,0
Indonesia,"South-East Asia",2020-01-28,0
Indonesia,"South-East Asia",2020-01-28,0
Indonesia,"South-East Asia",2020-01-29,0
Indonesia,"South-East Asia",2020-01-29,0
Indonesia,"South-East Asia",2020-01-30,0
Indonesia,"South-East Asia",2020-01-30,0
Indonesia,"South-East Asia",2020-01-31,0
Indonesia,"South-East Asia",2020-01-31,0
Indonesia,"South-East Asia",2020-02-01,0
Indonesia,"South-East Asia",2020-02-01,0
Indonesia,"South-East Asia",2020-02-02,0
Indonesia,"South-East Asia",2020-02-02,0
Indonesia,"South-East Asia",2020-02-03,0
Indonesia,"South-East Asia",2020-02-03,0
Indonesia,"South-East Asia",2020-02-04,0
Indonesia,"South-East Asia",2020-02-04,0
Indonesia,"South-East Asia",2020-02-05,0
Indonesia,"South-East Asia",2020-02-05,0
Indonesia,"South-East Asia",2020-02-06,0
Indonesia,"South-East Asia",2020-02-06,0
Indonesia,"South-East Asia",2020-02-07,0
Indonesia,"South-East Asia",2020-02-07,0
Indonesia,"South-East Asia",2020-02-08,0
Indonesia,"South-East Asia",2020-02-08,0
Indonesia,"South-East Asia",2020-02-09,0
Indonesia,"South-East Asia",2020-02-09,0
Indonesia,"South-East Asia",2020-02-10,0
Indonesia,"South-East Asia",2020-02-10,0
Indonesia,"South-East Asia",2020-02-11,0
Indonesia,"South-East Asia",2020-02-11,0
Indonesia,"South-East Asia",2020-02-12,0
Indonesia,"South-East Asia",2020-02-12,0
Indonesia,"South-East Asia",2020-02-13,0
Indonesia,"South-East Asia",2020-02-13,0
Indonesia,"South-East Asia",2020-02-14,0
Indonesia,"South-East Asia",2020-02-14,0
Indonesia,"South-East Asia",2020-02-15,0
Indonesia,"South-East Asia",2020-02-15,0
Indonesia,"South-East Asia",2020-02-16,0
Indonesia,"South-East Asia",2020-02-16,0
Indonesia,"South-East Asia",2020-02-17,0
Indonesia,"South-East Asia",2020-02-17,0
Indonesia,"South-East Asia",2020-02-18,0
Indonesia,"South-East Asia",2020-02-18,0
Indonesia,"South-East Asia",2020-02-19,0
Indonesia,"South-East Asia",2020-02-19,0
Indonesia,"South-East Asia",2020-02-20,0
Indonesia,"South-East Asia",2020-02-20,0
Indonesia,"South-East Asia",2020-02-21,0
Indonesia,"South-East Asia",2020-02-21,0
Indonesia,"South-East Asia",2020-02-22,0
Indonesia,"South-East Asia",2020-02-22,0
Indonesia,"South-East Asia",2020-02-23,0
Indonesia,"South-East Asia",2020-02-23,0
Indonesia,"South-East Asia",2020-02-24,0
Indonesia,"South-East Asia",2020-02-24,0
Indonesia,"South-East Asia",2020-02-25,0
Indonesia,"South-East Asia",2020-02-25,0
Iran,"Eastern Mediterranean",2020-01-22,0
Iran,"Eastern Mediterranean",2020-01-23,0
Iran,"Eastern Mediterranean",2020-01-23,0
Iran,"Eastern Mediterranean",2020-01-24,0
Iran,"Eastern Mediterranean",2020-01-24,0
Iran,"Eastern Mediterranean",2020-01-25,0
Iran,"Eastern Mediterranean",2020-01-25,0
Iran,"Eastern Mediterranean",2020-01-26,0
Iran,"Eastern Mediterranean",2020-01-26,0
Iran,"Eastern Mediterranean",2020-01-27,0
Iran,"Eastern Mediterranean",2020-01-27,0
Iran,"Eastern Mediterranean",2020-01-28,0
Iran,"Eastern Mediterranean",2020-01-28,0
Iran,"Eastern Mediterranean",2020-01-29,0
Iran,"Eastern Mediterranean",2020-01-29,0
Iran,"Eastern Mediterranean",2020-01-30,0
Iran,"Eastern Mediterranean",2020-01-30,0
Iran,"Eastern Mediterranean",2020-01-31,0
Iran,"Eastern Mediterranean",2020-01-31,0
Iran,"Eastern Mediterranean",2020-02-01,0
Iran,"Eastern Mediterranean",2020-02-01,0
Iran,"Eastern Mediterranean",2020-02-02,0
Iran,"Eastern Mediterranean",2020-02-02,0
Iran,"Eastern Mediterranean",2020-02-03,0
Iran,"Eastern Mediterranean",2020-02-03,0
Iran,"Eastern Mediterranean",2020-02-04,0
Iran,"Eastern Mediterranean",2020-02-04,0
Iran,"Eastern Mediterranean",2020-02-05,0
